Open,High,Low,Close,Volume,Dividends,Stock Splits,date,Month,Day,Year,stochastic_k,stochastic_d,MACD,EMA_50,EMA_200,MA_50,MA_200,RSI 7,RSI 14,BB_Middle_Band,BB_Upper_Band,BB_Lower_Band,Aroon_Oscillator,ATR,UpMove,DownMove,Zero,PlusDM,MinusDM,plusDI,minusDI,ADX
45.93000030517578,48.099998474121094,44.29999923706055,47.16999816894531,34420400,0,0,2020-12-14,12,14,2020,13.680879398066038,8.172721308804045,2.5518711945130477,35.209853232801066,31.19096197435642,35.642199668884274,,18.03068305146195,18.03068305146195,52.437,61.595,43.279,36.0,53.241427830287385,1.2699966430664062,-0.6499977111816406,0,1.2699966430664062,0.0,2.860275395937749,2.7515570970721166,24.784224854744078
48.599998474121094,51.2400016784668,47.25,49.4900016784668,35698900,0,0,2020-12-15,12,15,2020,25.996880537779898,14.774104630546356,2.420840886724136,35.51129009731059,31.44294301229385,36.231199684143064,,23.495487646663307,23.495487646663307,52.706,61.684,43.729,36.0,51.731428146362305,3.140003204345703,-2.950000762939453,0,3.140003204345703,0.0,3.288259401675387,2.384644172136198,23.603353109042903
50.540000915527344,51.06999969482422,46.75,47.400001525878906,22522900,0,0,2020-12-16,12,16,2020,17.82643364700447,19.168064527616803,2.1242459603518498,35.86164137031451,31.72449649481005,36.78519969940186,,26.312835660752626,26.312835660752626,52.931,61.704,44.158,36.0,50.526428495134624,-0.17000198364257812,0.5,0,0.0,0.5,2.8497847898615514,2.198618785171733,22.175902905475045
47.0099983215332,47.88999938964844,45.220001220703125,46.380001068115234,20787400,0,0,2020-12-17,12,17,2020,17.259879108867302,20.361064431217226,1.7864667374505316,36.14926055652668,31.966479892381805,37.30959972381592,,25.55980070650044,25.55980070650044,53.141,61.691,44.591,36.0,49.24785723005022,-3.1800003051757812,1.529998779296875,0,0.0,1.529998779296875,2.469783422169852,2.319710083354519,19.63669982716324
46.060001373291016,48.790000915527344,44.61000061035156,46.380001068115234,24368900,0,0,2020-12-18,12,18,2020,17.259879108867302,17.44873062157969,1.5014666912531496,36.40293503758577,32.18667829762166,37.839999732971194,,30.096461578995658,30.096461578995658,53.054,61.666,44.443,32.0,48.36357171194894,0.9000015258789062,0.6100006103515625,0,0.9000015258789062,0.0,2.388594452419878,2.010394197927584,18.164697121052452
45.11000061035156,47.880001068115234,45.02000045776367,46.970001220703125,18790900,0,0,2020-12-21,12,21,2020,28.07614768973517,20.86530196915659,1.308045390339018,36.64904290005269,32.40130161730265,38.37939975738525,,39.34361245440915,39.34361245440915,52.708,61.423,43.994,28.000000000000004,47.97857175554548,-0.9099998474121094,-0.4099998474121094,0,0.0,0.0,2.0700962665125995,1.74232570921877,16.888986563032596
47.41999816894531,47.4900016784668,43.75,45.04999923706055,19407600,0,0,2020-12-22,12,22,2020,15.023788049079156,20.119938282560543,0.9886932219277327,36.902352055343755,32.61938839618635,38.88279975891113,,26.77131379523925,26.77131379523925,51.352,58.913,43.792,24.0,47.19642884390695,-0.3899993896484375,1.2700004577636719,0,0.0,1.2700004577636719,1.7940692160032776,1.868806465336032,14.909072818240388
44.77000045776367,44.959999084472656,43.08000183105469,43.79999923706055,13495200,0,0,2020-12-23,12,23,2020,9.523802315385456,17.54124601806659,0.6276643832553503,37.10133917169339,32.80362759908879,39.36599975585938,,30.571700152162848,30.571700152162848,50.011,56.233,43.789,16.0,46.6235716683524,-2.5300025939941406,0.6699981689453125,0,0.0,0.6699981689453125,1.554849310335606,1.8112346890404443,13.936716445724736
43.040000915527344,44.20000076293945,41.63999938964844,41.869998931884766,15453300,0,0,2020-12-24,12,24,2020,2.224366913367636,8.923985759277416,0.18392048309561204,37.264154263402034,32.96502023378591,39.76239974975586,,31.408654598372493,31.408654598372493,48.891,54.385,43.397,16.0,46.09000015258789,-0.7599983215332031,1.44000244140625,0,0.0,1.44000244140625,1.3475280495467066,1.986320471733987,14.633289362477942
41.790000915527344,41.86000061035156,37.5,38.0099983215332,30945500,0,0,2020-12-28,12,28,2020,3.5220879672378613,5.090085731996983,-0.4733401837311675,37.37557873020239,33.09446189198301,40.07939971923828,,27.54255194799356,27.54255194799356,47.577,52.282,42.873,12.0,45.35500008719308,-2.3400001525878906,4.1399993896484375,0,0.0,4.1399993896484375,1.1678516195388222,2.9385748565673273,18.431749144024813
38.75,41.81800079345703,37.599998474121094,41.54999923706055,24437000,0,0,2020-12-29,12,29,2020,29.47597337930219,11.74080941996923,-0.7008413931258843,37.39085655587804,33.16523685384466,40.47499969482422,,36.30084409333743,36.30084409333743,46.717,50.802,42.632,-88.0,44.84500013078962,-0.04199981689453125,-0.09999847412109375,0,0.0,0.0,1.0121335460666256,2.5467534917956622,21.723715927415064
42.83000183105469,43.2400016784668,41.16400146484375,42.290000915527344,20341500,0,0,2020-12-30,12,30,2020,34.861720017357705,22.619927121299252,-0.8121284385284895,37.49056919200513,33.284835495871114,40.92399971008301,,44.81546487512231,44.81546487512231,46.214,50.185,42.242,-88.0,44.67642865862165,1.4220008850097656,-3.5640029907226562,0,1.4220008850097656,0.0,1.301574820587898,2.207177809056796,22.268544474468584
42.779998779296875,44.65999984741211,41.95000076293945,42.83000183105469,21960200,0,0,2020-12-31,12,31,2020,38.79185720484894,34.37651686716961,-0.8470301194748799,37.60513208863469,33.412101315829,41.37779975891113,,45.745146972918945,45.745146972918945,45.555,48.853,42.257,-88.0,44.53571455819266,1.4199981689453125,-0.7859992980957031,0,1.4199981689453125,0.0,1.5531634221062907,1.912881012187194,20.68314818070031
45.599998474121094,47.689998626708984,43.47999954223633,44.099998474121094,39630300,0,0,2021-01-04,1,4,2021,48.03491752453386,40.56283158224684,-0.76350955931985,37.72932090750902,33.54399234876465,41.851399726867676,,49.56121424359572,49.56121424359572,45.169,48.13,42.208,-80.0,44.5207143511091,3.029998779296875,-1.529998779296875,0,3.029998779296875,0.0,2.2535306083134983,1.6578253867100237,19.956067448113263
44.130001068115234,44.9900016784668,41.619998931884766,42.34000015258789,22844800,0,0,2021-01-05,1,5,2021,35.22561543913851,40.684130056173764,-0.8296424833409475,37.88011673606755,33.690498913095354,42.28179973602295,,39.421820363727875,39.421820363727875,44.819,47.673,41.965,-80.0,44.17571449279785,-2.6999969482421875,1.8600006103515625,0,0.0,1.8600006103515625,1.9530549353766282,1.9981821935944877,17.447497940448027
41.56999969482422,43.970001220703125,40.599998474121094,41.22999954223633,23483800,0,0,2021-01-06,1,6,2021,27.487101150481237,36.9158780380512,-0.9604718582164935,37.98525637514021,33.80948569951812,42.70539974212647,,30.897314785178935,30.897314785178935,44.466,47.303,41.628,-72.0,43.58571434020996,-1.0200004577636719,1.0200004577636719,0,0.0,1.0200004577636719,1.6926439113334537,2.0437875316188547,16.374194152845554
42.400001525878906,45.4900016784668,42.06999969482422,44.9900016784668,19662000,0,0,2021-01-07,1,7,2021,66.34190496978314,43.01820718646763,-0.7523167567142508,38.06144743260916,33.91067733099116,43.21279975891113,,44.82610700313742,44.82610700313742,44.281,46.944,41.617,-72.0,43.41357149396624,1.5200004577636719,-1.470001220703125,0,1.5200004577636719,0.0,1.933789071833148,1.7712791723823718,14.77576876168713
47.91999816894531,47.95000076293945,44.02000045776367,45.45000076293945,22085400,0,0,2021-01-08,1,8,2021,70.41629865596975,54.748434925411374,-0.5439908715181332,38.22351170695323,34.06046580622948,43.723799781799315,,47.9542451213671,47.9542451213671,44.321,46.995,41.646,-64.0,43.3471429007394,2.4599990844726562,-1.9500007629394531,0,2.4599990844726562,0.0,2.432637505825829,1.5351060960803546,15.821770864568247
46.310001373291016,47.2400016784668,43.599998474121094,44.36000061035156,21540000,0,0,2021-01-11,1,11,2021,65.64593406232375,67.46804589602554,-0.46146733099785564,38.39190787656094,34.213143658911804,44.23059978485107,,45.75986532294962,45.75986532294962,44.299,46.971,41.626,-64.0,43.20285715375628,-0.7099990844726562,0.4200019836425781,0,0.0,0.4200019836425781,2.1082828389456623,1.4600462581320255,16.13438964227666
45.54999923706055,54.75,45.36000061035156,54.29999923706055,57411100,0,0,2021-01-12,1,12,2021,97.39129992498867,77.81784421442738,0.4008891800207053,38.53046815757797,34.34802623214764,44.902199783325194,,61.04913713899102,61.04913713899102,44.798,48.283,41.313,-60.0,43.72642844063895,7.509998321533203,-1.7600021362304688,0,7.509998321533203,0.0,4.1171897540303375,1.2653718635136826,21.04751580299615
53.70000076293945,54.7599983215332,50.34000015258789,51.65999984741211,28490600,0,0,2021-01-13,1,13,2021,82.03940454470612,81.69221284400616,0.8614733231759004,38.895270337067366,34.611060704768896,45.547799797058104,,59.75214035024526,59.75214035024526,45.023,48.801,41.244,39.99999999999999,44.19857134137835,0.009998321533203125,-4.979999542236328,0,0.009998321533203125,0.0,3.571243510531305,1.0966544431637777,25.30959946954729
52.0,52.040000915527344,49.5099983215332,50.310001373291016,17764400,0,0,2021-01-14,1,14,2021,74.21785990158257,84.54952145709245,1.104874223641957,39.18952397651453,34.833993484768854,46.139599838256835,,59.576349728414634,59.576349728414634,45.064,48.897,41.23,44.0,44.66357149396624,-2.7199974060058594,0.8300018310546875,0,0.0,0.8300018310546875,3.095074842728101,1.1982133725285502,27.825937392703125
49.33000183105469,49.66999816894531,46.65999984741211,47.81999969482422,19804600,0,0,2021-01-15,1,15,2021,59.791429307088684,72.01623125112577,1.084444750298843,39.44499427353218,35.03473236636448,46.65179985046387,,58.6107104114739,58.6107104114739,45.085,48.932,41.237,44.0,45.088571548461914,-2.3700027465820312,2.8499984741210938,0,0.0,2.8499984741210938,2.682396044050582,1.8812403277566097,26.456499250171472
49.970001220703125,54.7400016784668,49.849998474121094,53.84000015258789,35241600,0,0,2021-01-19,1,19,2021,94.6387052615035,76.21599815672492,1.536088563905011,39.63674767621064,35.19925423265993,47.180799865722655,,71.5608856249609,71.5608856249609,45.458,49.771,41.144,44.0,46.21928596496582,5.070003509521484,-3.1899986267089844,0,5.070003509521484,0.0,3.7873421575052655,1.6304071499200843,28.237291564052803
55.970001220703125,58.369998931884766,50.810001373291016,52.459999084472656,32728400,0,0,2021-01-20,1,20,2021,66.7417012089606,73.72394525918425,1.7623930430422874,39.96087835679986,35.43724641450054,47.51299987792969,,65.78871213940482,65.78871213940482,45.761,50.349,41.174,44.0,46.9985716683524,3.6299972534179688,-0.9600028991699219,0,3.6299972534179688,0.0,4.3121830108860815,1.413018678069962,31.224149866879745
53.29999923706055,55.68000030517578,50.529998779296875,54.310001373291016,21380100,0,0,2021-01-21,1,21,2021,77.15251854807946,79.51097500618118,2.0671315262481187,40.2452057025744,35.6529007562749,47.90299987792969,,66.85361821255866,66.85361821255866,46.128,51.096,41.161,60.0,47.857143129621235,-2.6899986267089844,0.2800025939941406,0,0.0,0.2800025939941406,3.7372233234638776,1.302626485263914,33.50186193483849
54.58000183105469,57.58000183105469,54.20000076293945,56.38999938964844,22148300,0,0,2021-01-22,1,22,2021,88.85762807411031,77.58394927705011,2.4481928862989903,40.56414723094488,35.88745544919408,48.34939987182617,,68.22580466533412,68.22580466533412,46.695,52.156,41.235,60.0,48.8257143838065,1.9000015258789062,-3.670001983642578,0,1.9000015258789062,0.0,3.757779639628965,1.1289424426890675,36.20768999695296
58.470001220703125,60.040000915527344,51.65999984741211,54.650001525878906,23297900,0,0,2021-01-25,1,25,2021,72.2736691731684,79.42793859845271,2.5800860441080715,40.921925576453546,36.1432674809434,48.784399871826174,,64.00319029011143,64.00319029011143,47.238,52.93,41.546,60.0,49.57928603036063,2.4599990844726562,2.5400009155273438,0,0.0,2.5400009155273438,3.256741076260668,1.6614993558011228,35.70469167377174
54.75,56.380001068115234,52.869998931884766,54.0,12374800,0,0,2021-01-26,1,26,2021,68.93004034473556,76.68711253067141,2.6021806630584976,41.23135097706101,36.372458237709964,49.193799896240236,,65.94638868904741,65.94638868904741,47.845,53.58,42.109,72.0,50.412143162318635,-3.6599998474121094,-1.2099990844726562,0,0.0,0.0,2.822507972776528,1.4399656186043028,35.2687601130273
51.95000076293945,53.060001373291016,49.400001525878906,49.959999084472656,17383200,0,0,2021-01-27,1,27,2021,43.90650447234483,61.70340466341625,2.2676486556727724,41.51830997905102,36.58915539585176,49.29839988708496,,61.05343019901243,61.05343019901243,48.442,53.702,43.182,72.0,51.03571455819266,-3.3199996948242188,3.4699974060058594,0,0.0,3.4699974060058594,2.446172855353097,2.154525589600771,31.411477431979833
49.720001220703125,51.2599983215332,47.7599983215332,50.15999984741211,14453400,0,0,2021-01-28,1,28,2021,39.902678826669835,50.91307454791673,1.995658801932521,41.70748396054336,36.75233042189743,49.46179985046387,,57.19454233931716,57.19454233931716,48.873,53.885,43.86,72.0,51.40500014168875,-1.8000030517578125,1.6400032043457031,0,0.0,1.6400032043457031,2.1200159330485575,2.292636721376439,27.744867754828345
50.0099983215332,51.0,47.04999923706055,48.18000030517578,13688000,0,0,2021-01-29,1,29,2021,27.858887779233942,37.22269035941619,1.6019087876986333,41.89637136815823,36.91478056321029,49.54339988708496,,53.6448591276638,53.6448591276638,49.167,53.94,44.394,72.0,51.60000010899135,-0.2599983215332031,0.7099990844726562,0,0.0,0.7099990844726562,1.8373467351807486,2.170413944641623,25.15362250437878
51.11000061035156,51.34000015258789,47.630001068115234,49.27000045776367,15679300,0,0,2021-02-01,2,1,2021,26.634875791068932,31.465480798990892,1.3620918025139588,42.03640734218388,37.05030454538235,49.67059989929199,,56.55540687234251,56.55540687234251,49.489,54.023,44.955,72.0,51.9507143838065,0.3400001525878906,-0.5800018310546875,0,0.3400001525878906,0.0,1.6796292072555545,1.881025057752985,22.553955902986296
50.130001068115234,50.130001068115234,46.029998779296875,47.0099983215332,18144000,0,0,2021-02-02,2,2,2021,6.994999234882393,20.49625426839508,0.9784315762122517,42.19718351095242,37.196281271442146,49.76719985961914,,37.756130552068754,37.756130552068754,49.635,54.031,45.238,72.0,51.43000003269741,-1.2099990844726562,1.6000022888183594,0,0.0,1.6000022888183594,1.4556784042111206,2.0450257796122204,21.791442197538
46.9900016784668,47.9900016784668,45.86000061035156,47.52000045776367,13241500,0,0,2021-02-03,2,3,2021,11.706627726983898,15.11216758431173,0.7073692496604096,42.303875311759946,37.31270455253033,49.75539985656738,,42.51085684096223,42.51085684096223,49.894,53.979,45.808,72.0,51.13428579057966,-2.1399993896484375,0.1699981689453125,0,0.0,0.1699981689453125,1.2615877684896166,1.8166827114126098,21.290274638079307
47.95000076293945,48.349998474121094,46.939998626708984,48.130001068115234,9469600,0,0,2021-02-04,2,4,2021,16.00846550712068,11.570030822995648,0.535589763650357,42.41921249391132,37.432968583775846,49.64019989013672,,45.947956202185125,45.947956202185125,50.239,53.814,46.663,68.0,50.97857148306711,0.3599967956542969,-1.0799980163574219,0,0.3599967956542969,0.0,1.1875323766194796,1.5744581532276334,20.31943010267265
48.45000076293945,48.5,46.459999084472656,46.93000030517578,10165200,0,0,2021-02-05,2,5,2021,7.545836895600508,11.753643376568354,0.2991907285520625,42.545172125497814,37.55815065230183,49.135399932861326,,48.26239925165822,48.26239925165822,50.336,53.785,46.886,48.0,50.915000098092214,0.15000152587890625,0.4799995422363281,0,0.0,0.4799995422363281,1.0291946149890447,1.4902299156489833,20.050069958307812
46.5,48.349998474121094,45.599998474121094,47.61000061035156,14494400,0,0,2021-02-08,2,8,2021,13.919680030433037,12.491327477718066,0.1648051354421156,42.64164956530066,37.66709187407229,48.675,,34.632469026533684,34.632469026533684,50.444,53.763,47.124,48.0,50.47000013078962,-0.15000152587890625,0.8600006103515625,0,0.0,0.8600006103515625,0.8919685826391833,1.5187304467854807,20.84328447393638
47.560001373291016,49.16999816894531,46.08000183105469,48.75,23543800,0,0,2021-02-09,2,9,2021,21.814411310945328,14.426642745659615,0.14856636137274393,42.75070484486869,37.781907827957596,48.364600067138674,,40.7388969110294,40.7388969110294,50.663,53.692,47.634,48.00000000000001,50.20500019618443,0.8199996948242188,-0.48000335693359375,0,0.8199996948242188,0.0,0.9908132027405632,1.3162329468567733,19.94490897635025
48.720001220703125,51.189998626708984,47.119998931884766,47.77000045776367,20108400,0,0,2021-02-10,2,10,2021,15.027712027389732,16.92060112292269,0.055984398752706,42.8820816379114,37.90773512279231,48.034400100708005,,32.93319502735592,32.93319502735592,50.337,53.304,47.369,48.0,49.73785727364676,2.020000457763672,-1.0399971008300781,0,2.020000457763672,0.0,1.4002107882363497,1.1407351402223178,18.647157011526637
48.11000061035156,48.83000183105469,46.29999923706055,47.130001068115234,11042500,0,0,2021-02-11,2,11,2021,10.595584039562947,15.812569125965993,-0.06823701334679555,42.988876077493934,38.02014590429135,47.80180015563965,,23.871343989367077,23.871343989367077,50.11,53.143,47.077,48.0,49.076428822108674,-2.359996795654297,0.8199996948242188,0,0.0,0.8199996948242188,1.2135159423578992,1.2114188296455912,16.17239925435633
46.900001525878906,47.209999084472656,45.880001068115234,46.88999938964844,8116300,0,0,2021-02-12,2,12,2021,11.96661043705167,12.529968834668106,-0.18392694107923546,43.07915178758357,38.12331799406222,47.69240013122558,,26.078921386705204,26.078921386705204,49.939,53.056,46.822,44.0,48.522142955235076,-1.6200027465820312,0.4199981689453125,0,0.0,0.4199981689453125,1.0517137610426341,1.1653070258722937,14.699237468334855
47.029998779296875,47.349998474121094,44.43000030517578,45.0099983215332,14971700,0,0,2021-02-16,2,16,2021,6.72071778183559,9.760970752816727,-0.4224267551086811,43.162045815176654,38.2219770238064,47.47260009765625,,24.24069525830079,24.24069525830079,49.799,53.075,46.522,36.0,47.87999997820173,0.1399993896484375,1.4500007629394531,0,0.0,1.4500007629394531,0.9114852177577752,1.413720288361481,15.619285977604278
44.22999954223633,44.369998931884766,41.90999984741211,43.40999984741211,15330800,0,0,2021-02-17,2,17,2021,15.906680291162928,11.53133617001672,-0.7320940095157553,43.20215669729905,38.297891835014454,47.30440010070801,,28.181223716784388,28.181223716784388,49.277,52.703,45.851,36.0,47.41214288984026,-2.979999542236328,2.520000457763672,0,0.0,2.520000457763672,0.7899538239842355,1.933903723754759,19.13637144847384
41.95000076293945,42.06999969482422,39.880001068115234,41.150001525878906,16922000,0,0,2021-02-18,2,18,2021,11.082029312588835,11.236475795195775,-1.1466358806613712,43.20665860972123,38.3547110659796,47.14060012817383,,23.60868052397437,23.60868052397437,48.712,52.499,44.924,-64.0,46.76857158115932,-2.299999237060547,2.029998779296875,0,0.0,2.029998779296875,0.6846266238637332,2.254785844936412,23.70718310562829
42.459999084472656,42.58000183105469,40.65999984741211,40.880001068115234,14145000,0,0,2021-02-19,2,19,2021,8.726004187512691,11.904904597088143,-1.4798884803068688,43.16220236006879,38.3855901256742,46.99220016479492,,26.23698849605853,26.23698849605853,48.04,51.97,44.11,-68.0,46.24714306422642,0.5100021362304688,-0.779998779296875,0,0.5100021362304688,0.0,0.7403798104056822,1.9541476739242825,26.552314773043584
39.7400016784668,40.470001220703125,37.79999923706055,38.0,22724800,0,0,2021-02-22,2,22,2021,1.4936577450038575,7.100563748368452,-1.9538443535222783,43.1129696523799,38.41297912709353,46.77840019226074,,17.142866040107464,17.142866040107464,47.121,51.144,43.097,-68.0,45.44214303152902,-2.1100006103515625,2.8600006103515625,0,0.0,2.8600006103515625,0.6416624857453425,2.5327572286954028,30.955063826532587
36.400001525878906,38.040000915527344,32.720001220703125,37.90999984741211,35934000,0,0,2021-02-23,2,23,2021,28.09961751819933,12.773093150238617,-2.3100896440973457,43.00288656472056,38.408471622810694,46.643600158691406,,19.62618012395471,19.62618012395471,46.284,50.399,42.168,-76.0,44.792143140520366,-2.4300003051757812,5.079998016357422,0,0.0,5.079998016357422,0.556107475172826,3.7072258063420334,36.68266689768085
37.83000183105469,39.08000183105469,35.75,38.709999084472656,17572200,0,0,2021-02-24,2,24,2021,32.430962127919805,20.674745797040988,-2.499059511782555,42.893446245672514,38.40306312367101,46.521800155639646,,21.152583139538237,21.152583139538237,45.519,49.545,41.493,-80.0,44.16285732814244,1.0400009155273438,-3.029998779296875,0,1.0400009155273438,0.0,0.7959494640031107,3.2129289697076686,39.83040050535411
38.0,38.0099983215332,34.75,35.400001525878906,22154900,0,0,2021-02-25,2,25,2021,14.510019932673785,25.013533192930964,-2.8826622245792635,42.80371752507791,38.40637397695283,46.34360015869141,,14.579851475154484,14.579851475154484,44.791,49.263,40.319,-80.0,43.25357164655413,-1.0700035095214844,1.0,0,0.0,1.0,0.6898228571812887,3.0927981345095183,42.98991093251112
34.97999954223633,35.81999969482422,33.0,34.11000061035156,20753900,0,0,2021-02-26,2,26,2021,7.5257151319168765,18.155565730836816,-3.2532544622787682,42.64521058556087,38.3741322513515,46.082400207519534,,14.507194274996195,14.507194274996195,43.989,48.868,39.109,-80.0,42.33785738263811,-2.1899986267089844,1.75,0,0.0,1.75,0.5978464674948156,3.2315472684927666,46.428045900892364
35.0099983215332,35.81999969482422,34.72999954223633,35.5,14209400,0,0,2021-03-01,3,1,2021,15.051430263833753,12.36238844280813,-3.395652579167617,42.46280792684975,38.32866315291901,45.8026001739502,,17.741068790161535,17.741068790161535,43.355,48.478,38.231,-80.0,41.472857339041575,0.0,-1.7299995422363281,0,0.0,0.0,0.5181335986057489,2.800674263920871,49.40776279227841
33.540000915527344,33.77000045776367,31.3799991607666,31.5,28529600,0,0,2021-03-02,3,2,2021,0.6057589221024741,7.727634772617692,-3.7875934856129376,42.31427029932209,38.298671272824954,45.484600143432615,,10.124821566322296,10.124821566322296,42.466,48.032,36.9,-80.0,40.24071448189871,-2.049999237060547,3.3500003814697266,0,0.0,3.3500003814697266,0.4490491138670459,3.537238126148961,53.14943578572889
32.4900016784668,32.65999984741211,29.790000915527344,30.030000686645508,22459700,0,0,2021-03-03,3,3,2021,1.2605029389596376,5.639230708298612,-4.168765325147163,42.08396671088272,38.22698941315793,45.15760013580322,,9.900537618878417,9.900537618878417,41.617,47.722,35.512,-96.0,38.97357164110456,-1.1100006103515625,1.5899982452392578,0,0.0,1.5899982452392578,0.389175894985849,3.609564137233501,56.80085443398576
29.8700008392334,31.3799991607666,27.34000015258789,29.360000610351562,38048000,0,0,2021-03-04,3,4,2021,10.094955658191658,3.9870725064179138,-4.473341502675389,41.82769492661588,38.141042962201254,44.81720012664795,,9.887128004548018,9.887128004548018,40.709,47.226,34.192,-96.0,37.70428589412144,-1.2800006866455078,2.450000762939453,0,0.0,2.450000762939453,0.3372857728760995,3.994680546359286,60.48448096367497
29.219999313354492,29.899999618530273,25.270000457763672,28.030000686645508,40583000,0,0,2021-03-05,3,5,2021,12.500002159588773,7.95182025224668,-4.767083606395275,41.56306443469573,38.04947716361129,44.4384001159668,,9.423403647813103,9.423403647813103,39.704,46.558,32.85,-88.0,36.357143129621235,-1.4799995422363281,2.0699996948242188,0,0.0,2.0699996948242188,0.2923143344058054,4.221191926336519,64.02616745818182
29.440000534057617,30.649999618530273,26.899999618530273,26.920000076293945,40913000,0,0,2021-03-08,3,8,2021,8.638742148413705,10.411233322064703,-5.0314411382003,41.276285014079654,37.94556397576514,44.07580013275147,,9.746324278702488,9.746324278702488,38.704,45.899,31.508,-92.0,35.06500039781843,0.75,-1.6299991607666016,0,0.75,0.0,0.5385237535499089,3.65836631352371,65.40094642730882
29.489999771118164,31.658000946044922,28.139999389648438,29.969999313354492,42181700,0,0,2021-03-09,3,9,2021,27.151926532153972,16.09689028005214,-4.937923420730456,40.972541576500916,37.83183024170903,43.79920013427734,,21.9063490080151,21.9063490080151,37.822,44.949,30.694,-92.0,34.10500035967146,1.0080013275146484,-1.239999771118164,0,1.0080013275146484,0.0,0.8607982272702595,3.1705841213861117,64.32017131797288
32.04999923706055,32.46799850463867,30.1200008392334,30.700000762939453,29911600,0,0,2021-03-10,3,10,2021,31.36915005422335,22.386606244930334,-4.750149730528264,40.74011521534985,37.75116265194071,43.57580017089844,,26.663686807042083,26.663686807042083,36.919,43.725,30.113,-64.0,33.35857173374721,0.80999755859375,-1.980001449584961,0,0.80999755859375,0.0,1.069779029139758,2.7478395590982454,61.60490684344037
32.689998626708984,35.0,32.16999816894531,34.810001373291016,31846600,0,0,2021-03-11,3,11,2021,62.763160767647555,40.42807911800828,-4.221046698010191,40.52834118595187,37.67919345904577,43.51180023193359,,38.42927983080952,38.42927983080952,36.271,42.589,29.953,-64.0,32.92500032697405,2.532001495361328,-2.049997329711914,0,2.532001495361328,0.0,1.9525031119286231,2.3814609416270023,54.71059724881392
32.970001220703125,35.27000045776367,32.779998779296875,35.150001525878906,25125300,0,0,2021-03-12,3,12,2021,71.54236122831583,55.224890683395564,-3.7312823221312073,40.407904285481976,37.65006084584147,43.38380027770996,,43.98480658646409,43.98480658646409,35.672,41.451,29.893,-64.0,32.72142900739397,0.2700004577636719,-0.6100006103515625,0,0.2700004577636719,0.0,1.8021891916902506,2.0639328088724707,48.318542155965545
36.09000015258789,36.34000015258789,34.54999923706055,35.369998931884766,19605900,0,0,2021-03-15,3,15,2021,73.13539080202275,69.14697093266203,-3.287492789932081,40.29732563206165,37.62480703320255,43.24540023803711,,44.66834308387419,44.66834308387419,35.096,40.237,29.955,-64.0,32.54000037057059,1.0699996948242188,-1.7700004577636719,0,1.0699996948242188,0.0,2.000331920299751,1.7887417622782713,42.62063223882501
35.7400016784668,37.38999938964844,34.81999969482422,35.93000030517578,19094200,0,0,2021-03-16,3,16,2021,83.67348222033384,76.11707808355744,-2.857658635804107,40.19384656596419,37.602146733455776,43.10740020751953,,44.10517596869941,44.10517596869941,34.642,39.233,30.051,-64.0,32.34142902919224,1.0499992370605469,-0.2700004577636719,0,1.0499992370605469,0.0,2.166501990774404,1.5502428565767534,39.148629811286
34.5,36.61899948120117,33.58000183105469,36.119998931884766,16316200,0,0,2021-03-17,3,17,2021,89.5214474448293,82.11010682239528,-2.4731717879799717,40.10442587211661,37.58542689594615,42.94780021667481,,51.7595245313385,51.7595245313385,34.278,38.401,30.154,-64.0,32.39285741533552,-0.7709999084472656,1.2399978637695312,0,0.0,1.2399978637695312,1.8776350544047498,1.853943517943425,34.01346484626566
35.130001068115234,36.79999923706055,34.90999984741211,35.0,14909700,0,0,2021-03-18,3,18,2021,80.28053135086563,84.49182033867623,-2.2330942549091617,40.02097893625451,37.570847288499536,42.80100021362305,,52.19319742931858,52.19319742931858,33.97,37.771,30.169,-64.0,32.456428800310405,0.180999755859375,-1.3299980163574219,0,0.180999755859375,0.0,1.7016397071972582,1.6067510457201954,29.860752326744844
34.93000030517578,37.70000076293945,34.650001525878906,37.47999954223633,26259800,0,0,2021-03-19,3,19,2021,98.23007871840906,89.34401917136798,-1.8217197615653546,39.91596345101417,37.54539640608607,42.726000213623045,,54.63049531477323,54.63049531477323,33.8,37.343,30.257,-60.0,32.597857339041575,0.9000015258789062,0.2599983215332031,0,0.9000015258789062,0.0,1.842877393237568,1.3925175705809072,27.73528916786073
38.060001373291016,38.38999938964844,36.77000045776367,37.880001068115234,15161400,0,0,2021-03-22,3,22,2021,96.11281735478055,91.54114247468506,-1.4467490605168933,39.86508096458916,37.54475216269083,42.58380020141602,,67.94151154707654,67.94151154707654,33.794,37.33,30.258,-52.00000000000001,33.053571701049805,0.6899986267089844,-2.1199989318847656,0,0.6899986267089844,0.0,1.8754958861018385,1.2068485593850324,26.92962614750687
36.9900016784668,37.65999984741211,36.27000045776367,36.33000183105469,11786400,0,0,2021-03-23,3,23,2021,84.29879781783016,92.8805646303399,-1.260126201144061,39.823669571103856,37.548038770452656,42.40140022277832,,67.63718253616086,67.63718253616086,33.715,37.171,30.259,-52.0,33.503571782793315,-0.7299995422363281,0.5,0,0.0,0.5,1.6254297658712662,1.2449191778508768,25.106555561001127
